ID,アイテム名,ひらがな名,買い値,重量,SE,HSE,仮:課金アイテム,仮:AS
17821,コスたまRWC2013,こすたまRWC2013,,1,0,0,0,0
17571,コスたまSchool,こすたまSchool,0,1,0,0,0,0
17497,コスたまSeaside,こすたまSeaside,0,1,0,0,0,0
17702,コスたまSeaside,こすたまSeaside,,1,0,0,0,0
17589,コスたまSeasideII,こすたまSeasideII,0,1,0,0,0,0
17323,コスたまShinobi,こすたまShinobi,0,1,0,0,0,0
17818,コスたまShinobi,こすたまShinobi,,1,0,0,0,0
17305,コスたまSpringParty,こすたまSpringParty,0,1,0,0,0,0
17817,コスたまSpringParty,こすたまSpringParty,,1,0,0,0,0
17942,コスたまSpringPartyII,こすたまSpringPartyII,,1,0,0,0,0
17611,コスたまSteampunk,こすたまSteampunk,0,1,0,0,0,0
17448,コスたまToyBox,こすたまToyBox,0,1,0,0,0,0
17822,コスたまToyBox,こすたまToyBox,,1,0,0,0,0
17785,コスたまVariations,こすたまVariations,,1,0,0,0,0
17796,コスたまVariationsII(青赤黄緑),こすたまVariationsII(あおあかきみどり),,1,0,0,0,0
17797,コスたまVariationsII(黒白紅紫),こすたまVariationsII(くろしろこうし),,1,0,0,0,0
17964,コスたまVariationsIII,こすたまVariationsIII,,1,0,0,0,0
17493,コスたまWing,こすたまWing,0,1,0,0,0,0
17828,コスたまWing,こすたまWing,,1,0,0,0,0
17462,コスたまWingII,こすたまWingII,0,1,0,0,0,0
17269,コスたまXmasParty,こすたまXmasParty,0,1,0,0,0,0
17814,コスたまXmasParty,こすたまXmasParty,,1,0,0,0,0
10500,コスたま乾曜子&えなこSelection,こすたまいぬいようこ&えなこSelection,x,1,0,0,0,0
6959,コスチュームチェンジチケット,こすちゅーむちぇんじちけっと,0,0,0,0,0,0
17634,コスチュームチェンジチケットの箱,こすちゅーむちぇんじちけっとのはこ,0,1,0,0,0,0
7673,コスチュームミッションコイン,こすちゅーむみっしょんこいん,0,0,0,0,0,0
12069,古代魚の活造り,こだいぎょのいきづくり,8000,50,0,0,0,0
1054,古代魚の唇,こだいぎょのくちびる,1000,1,0,0,0,0
1053,古代魚の歯,こだいぎょのは,548,1,0,0,0,0
7274,古代言語の翻訳書,こだいげんごのほんやくしょ,0,1,0,0,0,0
12381,古代言語の巻物,こだいげんごのまきもの,,1,0,0,0,0
12382,古代言語の巻物,こだいげんごのまきもの,,1,0,0,0,0
7275,古代言語文,こだいげんごぶん,0,0,0,0,0,0
1643,古代樹の杖,こだいじゅのつえ,20,10,0,0,0,0
5080,古代女王の髪飾り,こだいじょおうのかみかざり,20,40,0,0,0,0
12775,古代精霊のお守り,こだいせいれいのおまもり,20,60,0,0,0,0
18570,古代の金装飾 [1],こだいのきんそうしょく [1],,40,0,1,0,0
6499,古代の呪符,こだいのじゅふ,500,1,0,0,0,0
1573,古代の魔法 [2],こだいのまほう [2],20,70,0,0,0,0
12735,古代のルーン原石,こだいのるーんげんせき,2,10,0,0,0,0
20932,古代モロクのショール [1],こだいもろくのしょーる [1],,30,0,0,0,0
5973,古代妖精の耳,こだいようせいのみみ,,20,0,0,0,0
19262,古代龍の宝冠 [1],こだいりゅうのほうかん [1],,60,0,0,0,0
5026,コック帽,こっくぼう,20,30,0,0,0,0
5431,こっこちゃん,こっこちゃん,20,100,0,0,0,0
6022,ゴツゴツした皮,ごつごつしたかわ,884,1,0,0,0,0
15237,ゴッズアーマー [1],ごっずあーまー [1],,100,0,0,0,0
28550,ゴッズガントレット [1],ごっずがんとれっと [1],20,80,0,0,0,0
28940,ゴッズシールド [1],ごっずしーるど [1],,120,0,0,0,0
13473,ゴッズソード [1],ごっずそーど [1],,130,0,0,0,0
19304,ゴッズヘルム [1],ごっずへるむ [1],,100,0,0,0,0
6248,ごった煮の壺,ごったにのつぼ,600,1,0,0,0,0
4201,ごっついミノタウロスカード,ごっついみのたうろすかーど,20,1,0,0,0,0
2301,コットンシャツ,こっとんしゃつ,10,10,0,0,0,0
2302,コットンシャツ [1],こっとんしゃつ [1],10,10,0,0,0,0
5200,コッポラ,こっぽら,20,30,0,0,0,0
29372,固定詠唱時間 - 50%,こていえいしょうじかん - 50%,,?,0,0,0,0
4023,子デザートウルフカード,こでざーとうるふかーど,20,1,0,0,0,0
6173,子デザートウルフ交換チケット,こでざーとうるふこうかんちけっと,0,0,0,0,0,0
16172,子デザートウルフ交換チケットの箱,こでざーとうるふこうかんちけっとのはこ,0,0,0,0,0,0
9010,子デザートウルフの卵,こでざーとうるふのたまご,20,0,0,0,0,0
1915,孤独なソロのギター,こどくなそろのぎたー,20,90,0,0,0,0
15108,蠱毒の鎧 [1],こどくのよろい [1],,50,0,0,0,0
18667,子猫のヘッドドレス [1],こねこのへっどどれす [1],20,10,0,0,0,0
18878,近衛兵の帽子 [1],このえへいのぼうし [1],20,100,0,0,0,0
6553,木の葉橋の材料,このはばしのざいりょう,,0,0,0,0,0
5037,木の実,このみ,20,15,0,0,0,0
4475,コバルトミネラルカード,こばるとみねらるかーど,20,1,0,0,0,0
4157,ゴブリンアーチャーカード,ごぶりんあーちゃーかーど,20,1,0,0,0,0
4060,ゴブリンカード,ごぶりんかーど,20,1,0,0,0,0
5089,ゴブリン五男の仮面,ごぶりんごなんのかめん,20,10,0,0,0,0
5088,ゴブリン三男の仮面,ごぶりんさんなんのかめん,20,10,0,0,0,0
2297,ゴブリン族の仮面,ごぶりんぞくのかめん,20,10,0,0,0,0
5087,ゴブリン四男の仮面,ごぶりんよんなんのかめん,20,10,0,0,0,0
4156,ゴブリンライダーカード,ごぶりんらいだーかーど,20,1,0,0,0,0
4155,ゴブリンリーダーカード,ごぶりんりーだーかーど,20,1,0,0,0,0
6131,ゴブリンリーダー交換チケット,ごぶりんりーだーこうかんちけっと,0,0,0,0,0,0
14472,ゴブリンリーダー交換チケットの箱,ごぶりんりーだーこうかんちけっとのはこ,0,0,0,0,0,0
5090,ゴブリンリーダーの仮面,ごぶりんりーだーのかめん,20,10,0,0,0,0
9046,ゴブリンリーダーの卵,ごぶりんりーだーのたまご,20,0,0,0,0,0
4533,子分タコカード,こぶんたこかーど,20,1,0,0,0,0
604,古木の枝,こぼくのえだ,50,5,0,0,0,0
907,古木の露,こぼくのつゆ,120,1,0,0,0,0
4292,コボルドアーチャーカード,こぼるどあーちゃーかーど,20,1,0,0,0,0
4091,コボルドカード,こぼるどかーど,20,1,0,0,0,0
1034,コボルドの毛,こぼるどのけ,342,1,0,0,0,0
4291,コボルドリーダーカード,こぼるどりーだーかーど,20,1,0,0,0,0
7604,小麦粉,こむぎこ,0,1,0,0,0,0
1911,ゴムンゴ [1],ごむんご [1],54000,130,0,0,0,0
1912,ゴムンゴ [2],ごむんご [2],54000,130,0,0,0,0
12260,コモドバカンスセット,こもどばかんすせっと,0,10,0,0,0,0
27190,コヨーテカード,こよーてかーど,20,1,0,0,0,0
27345,古龍ジラントカード,こりゅうじらんとかーど,20,1,0,0,0,0
5019,コルセア,こるせあ,20,50,1,0,0,0
5163,コルセア [1],こるせあ [1],20,50,0,1,0,0
4448,コルヌスカード,こるぬすかーど,20,1,0,0,0,0
12349,コルヌスの涙,こるぬすのなみだ,0,5,0,0,0,0
2249,コロネット,ころねっと,20,30,0,0,0,0
6750,壊れたエンジン,こわれたえんじん,10000,1,0,0,0,0
7754,壊れた王冠,こわれたおうかん,3000,1,0,0,0,0
7704,壊れた温度計,こわれたおんどけい,2,0,0,0,0,0
7095,壊れた金属の欠片,こわれたきんぞくのかけら,1075,1,0,0,0,0
7110,壊れた剣,こわれたけん,588,1,0,0,0,0
7113,壊れた錫杖,こわれたしゃくじょう,2016,1,0,0,0,0
7156,壊れた手裏剣,こわれたしゅりけん,470,1,0,0,0,0
25280,壊れたショットガン,こわれたしょっとがん,910,1,0,0,0,0
7108,壊れた盾の欠片,こわれたたてのかけら,1680,1,0,0,0,0
6154,壊れた角笛の欠片,こわれたつのぶえのかけら,,1,0,0,0,0
7753,壊れた農具,こわれたのうぐ,330,1,0,0,0,0
25258,壊れた矢,こわれたや,550,1,0,0,0,0
7069,壊れた鎧,こわれたよろい,1042,1,0,0,0,0
13003,コワード [1],こわーど [1],52000,70,0,0,0,0
13004,コワード [2],こわーど [2],52000,70,0,0,0,0
5107,こんがりトースト,こんがりとーすと,20,5,0,0,0,0
974,混合剤,こんごうざい,800,7,0,0,0,0
22142,金剛石の靴 [1],こんごうせきのくつ [1],,50,0,0,0,0
28920,金剛石の盾,こんごうせきのたて,,100,0,0,0,0
20942,金剛石のマント [1],こんごうせきのまんと [1],,50,0,0,0,0
7247,根性の心,こんじょうのこころ,0,1,0,0,0,0
7826,コンチネンタルガード認証書,こんちねんたるがーどにんしょうしょ,x,0,0,0,0,0
2730,コンチネンタルガードの印章 [1],こんちねんたるがーどのいんしょう [1],20,5,0,0,0,0
22031,昆虫採集家の靴,こんちゅうさいしゅうかのくつ,,30,1,0,0,0
22092,昆虫採集家の靴 [1],こんちゅうさいしゅうかのくつ [1],,30,0,0,0,0
1934,コントラバス [2],こんとらばす [2],200000,25,0,1,0,0
4015,コンドルカード,こんどるかーど,20,1,0,0,0,0
1228,コンバットナイフ,こんばっとないふ,20,40,0,0,0,0
1706,コンポジットボウ,こんぽじっとぼう,2500,60,0,0,0,0
1704,コンポジットボウ [3],こんぽじっとぼう [3],2500,60,0,0,0,0
1705,コンポジットボウ [4],こんぽじっとぼう [4],2500,60,0,0,0,0
7288,婚約指輪,こんやくゆびわ,2,1,0,0,0,0
2224,ゴーグル,ごーぐる,20,30,0,0,0,0
2225,ゴーグル [1],ごーぐる [1],20,30,0,1,0,0
19337,ゴーグルハット [1],ごーぐるはっと [1],,50,0,0,0,0
4041,コーコーカード,こーこーかーど,20,1,0,0,0,0
4047,ゴーストリングカード,ごーすとりんぐかーど,20,1,0,0,0,0
15172,ゴーストリングスーツ [1],ごーすとりんぐすーつ [1],,40,0,0,0,0
7139,コーティング薬,こーてぃんぐやく,200,1,0,0,0,0
7132,コーティング薬製造の書,こーてぃんぐやくせいぞうのしょ,100000,1,0,0,0,0
25540,コーティング薬チケット,こーてぃんぐやくちけっと,,0,0,0,0,0
4150,ゴートカード,ごーとかーど,20,1,0,0,0,0
23220,コールオブネメシス,こーるおぶねめしす,20,0,0,0,0,0
18787,ゴールテンダーマスク,ごーるてんだーますく,,20,0,0,0,0
2246,ゴールデンヘッドギア,ごーるでんへっどぎあ,20,90,1,0,0,0
5159,ゴールデンヘッドギア [1],ごーるでんへっどぎあ [1],20,90,0,0,0,0
1524,ゴールデンメイス [1],ごーるでんめいす [1],20,80,1,0,0,0
1539,ゴールデンメイス [2],ごーるでんめいす [2],20,80,0,0,0,0
2859,ゴールデンロッドオーブ,ごーるでんろっどおーぶ,20,20,0,1,0,0
2467,ゴールデンロッドシューズ,ごーるでんろっどしゅーず,20,50,0,1,0,0
2007,ゴールデンロッドスタッフ [2],ごーるでんろっどすたっふ [2],20,90,0,1,0,0
2011,ゴールデンロッドスタッフⅡ [1],ごーるでんろっどすたっふⅡ [1],20,90,0,1,0,0
15025,ゴールデンロッドローブ,ごーるでんろっどろーぶ,20,50,0,1,0,0
4378,ゴールドオシドスカード,ごーるどおしどすかーど,20,1,0,0,0,0
5179,ゴールドティアラ,ごーるどてぃあら,0,10,0,0,0,0
688,コールドボルトLv3,こーるどぼるとLv3,1000,1,0,0,0,0
689,コールドボルトLv5,こーるどぼるとLv3,2000,1,0,0,0,0
13106,ゴールドルクス,ごーるどるくす,100000,50,0,0,0,0
4072,ゴーレムカード,ごーれむかーど,20,1,0,0,0,0
6142,ゴーレム交換チケット,ごーれむこうかんちけっと,0,0,0,0,0,0
14483,ゴーレム交換チケットの箱,ごーれむこうかんちけっとのはこ,0,0,0,0,0,0
9053,ゴーレムの卵,ごーれむのたまご,20,0,0,0,0,0
5135,サイクロプスアイ,さいくろぷすあい,0,20,0,0,0,0
13151,サイクロン [1],さいくろん [1],17500,70,0,0,0,0
13152,サイクロン [2],さいくろん [2],17500,70,0,0,0,0
25617,最高級チョンチョン人形,さいこうきゅうちょんちょんにんぎょう,1500,1,0,0,0,0
1821,サイズミックフィスト [3],さいずみっくふぃすと,20,65,0,0,0,0
5535,サイドキャップ [1],さいどきゃっぷ [1],20,50,0,0,0,0
27186,サイドライダーカード,さいどらいだーかーど,20,1,0,0,0,0
4117,サイドワインダーカード,さいどわいんだーかーど,20,1,0,0,0,0
5371,裁判官の帽子（RJC）,さいばんかんのぼうし（RJC）,20,30,0,0,0,0
7053,サイファー,さいふぁー,772,1,0,0,0,0
1621,催眠術師の杖 [1],さいみんじゅつしのつえ [1],43000,50,0,0,0,0
1622,催眠術師の杖 [2],さいみんじゅつしのつえ [2],20,50,0,1,0,0
6215,催涙ガス,さいるいがす,500,0.1,0,0,0,0
1769,サイレンスアロー,さいれんすあろー,10,0.3,0,0,0,0
5279,サイレンスキャット,さいれんすきゃっと,,0,0,0,0,0
13502,サイレンスキャットの箱,さいれんすきゃっとのはこ,,0,0,0,0,0
4282,酒天狗カード,さかてんぐかーど,20,1,0,0,0,0
1023,魚の尻尾,さかなのしっぽ,196,1,0,0,0,0
7083,魚の魂,さかなのたましい,1,50,0,0,0,0
6039,魚のはしくれ,さかなのはしくれ,x,0,0,0,0,0
5380,魚帽子,さかなぼうし,20,40,0,0,0,0
4218,サキュバスカード,さきゅばすかーど,20,1,0,0,0,0
6116,サキュバス交換チケット,さきゅばすこうかんちけっと,,0,0,0,0,0
9055,サキュバスの卵,さきゅばすのたまご,,0,0,0,0,0
5066,サキュバスの角,さきゅばすのつの,20,80,0,1,0,0
4474,ザクダムカード,ざくだむかーど,20,1,0,0,0,0
2653,サクリファイスリング,さくりふぁいすりんぐ,20,10,0,0,0,0
1554,裂けた大地の書,さけただいちのしょ,35000,75,1,0,0,0
1569,裂けた大地の書 [3],さけただいちのしょ [3],35000,75,0,0,0,0
2644,The Sign,ざさいん,x,0,0,0,0,0
7314,The Sign,ざさいん,x,0,0,0,0,0
5919,山茶花の髪飾り [1],さざんかのかみかざり [1],20,100,0,0,0,0
5672,サザンクロス [1],さざんくろす [1],20,60,0,0,0,0
27205,サジタリウス,さじたりうす,,1,0,0,0,0
19325,サジタリウスダイアデム [1],さじたりうすだいあでむ [1],20,40,0,0,0,0
25443,サジタリウスの欠片,さじたりうすのかけら,20,0,0,0,0,0
13254,刺針の手裏剣,さしばりのしゅりけん,100,0.5,0,0,0,0
1144,刺身包丁,さしみぼうちょう,20,140,0,0,0,0
4216,サスカッチカード,さすかっちかーど,20,1,0,0,0,0
4183,さすらい狼カード,さすらいおおかみかーど,20,1,0,0,0,0
5498,さすらい狼の帽子,さすらいおおかみのぼうし,20,60,0,0,0,0
4603,誘いの魔眼カード,さそいのまがんかーど,20,1,0,0,0,0
7125,さそりニッパ,さそりにっぱ,706,1,0,0,0,0
12070,サソリの炒め物,さそりのいためもの,10000,40,0,0,0,0
904,サソリの尻尾,さそりのしっぽ,124,1,0,0,0,0
1046,サソリのはさみ,さそりのはさみ,614,1,0,0,0,0
7796,作家の署名,さっかのしょめい,2,1,0,0,0,0
7797,作家のメモ,さっかのめも,2,1,0,0,0,0
6563,雑草,ざっそう,0,0,0,0,0,0
2157,殺虫剤,さっちゅうざい,20,10,0,0,0,0
27009,殺戮の魔眼カード,さつりくのまめかーど,20,1,0,0,0,0
11533,サテ,さて,15,2,0,0,0,0
11737,サテ,さて,15,2,0,0,0,0
5212,サテライトヘアバンド [1],さてらいとへあばんど [1],20,100,0,0,0,0
915,さなぎの皮,さなぎのかわ,8,1,0,0,0,0
19139,サバイバルオーブ,さばいばるおーぶ,,30,0,0,0,0
19020,サバイバルサークレット [1],さばいばるさーくれっと [1],20,50,0,0,0,0
22170,サバイバルシューズ,さばいばるしゅーず,,50,0,0,0,0
2509,サバイバルマント,さばいばるまんと,20000,55,0,0,0,0
20813,サバイバルマント [1],さばいばるまんと [1],,55,0,0,0,0
1617,サバイバルロッド(DEX),さばいばるろっどDEX,85000,100,1,0,0,0
1618,サバイバルロッド(DEX) [1],さばいばるろっどDEX [1],85000,100,0,1,0,0
1619,サバイバルロッド(INT),さばいばるろっどINT,85000,100,1,0,0,0
1620,サバイバルロッド(INT) [1],さばいばるろっどINT [1],85000,100,0,1,0,0
22120,裁きの靴,さばきのくつ,,50,0,0,0,0
22225,裁きの靴 [1],さばきのくつ [1],,50,0,0,0,0
7030,砂漠狼の爪,さばくおおかみのつめ,208,1,0,0,0,0
13035,砂漠の風 [4],さばくのかぜ [4],20,60,0,0,0,0
13034,砂漠の夕暮れ [2],さばくのゆうぐれ [2],20,60,1,0,0,0
28704,砂漠の夕暮れ [4],さばくのゆうぐれ [4],20,60,0,0,0,0
1365,サバス,さばす,20,230,0,0,0,0
15038,サバフのクロース [1],さばふのくろーす [1],20,10,0,1,0,0
2477,サバフのシューズ [1],さばふのしゅーず [1],20,40,0,1,0,0
2577,サバフのフード,さばふのふーど,20,10,0,1,0,0
2886,サバフのリング,さばふのりんぐ,20,10,0,1,0,0
2877,サビクのグローブ,さびくのぐろーぶ,,20,0,0,0,0
16047,錆びたアーム [3],さびたあーむ [3],,200,0,0,0,0
7072,さびた手裏剣,さびたしゅりけん,1780,1,0,0,0,0
625,錆びた鉄,さびたてつ,100,5,0,0,0,0
7317,錆びたネジ,さびたねじ,534,1,0,0,0,0
7208,錆びた包丁,さびたほうちょう,1780,1,0,0,0,0
1762,錆びた矢,さびたや,3,0.2,0,0,0,0
12015,錆びた矢筒,さびたやづつ,2,25,0,0,0,0
726,サファイア,さふぁいあ,6000,10,0,0,0,0
28410,サファイアリスト [1],さふぁいありすと [1],,50,0,0,0,0
6304,サファ族貢献の証,さふぁぞくこうけんのあかし,x,0,0,0,0,0
7698,サファリット交換チケット,さふぁりっとこうかんちけっと,0,0,0,0,0,0
9075,サファリットの卵,さふぁりっとのたまご,20,0,0,0,0,0
4078,サベージカード,さべーじかーど,20,1,0,0,0,0
6249,サベージの肉,さべーじのにく,100,1,0,0,0,0
12429,サベージの丸焼き,さべーじのまるやき,1000,5,0,0,0,0
25520,サベージの丸焼きチケット,さべーじのまるやきちけっと,,0,0,0,0,0
4017,サベージベベカード,さべーじべべかーど,20,1,0,0,0,0
6163,サベージベベ交換チケット,さべーじべべこうかんちけっと,0,0,0,0,0,0
16162,サベージベベ交換チケットの箱,さべーじべべこうかんちけっとのはこ,0,0,0,0,0,0
9009,サベージベベの卵,さべーじべべのたまご,20,0,0,0,0,0
952,サボテンの針,さぼてんのはり,82,1,0,0,0,0
5737,サボテン帽子,さぼてんぼうし,20,30,0,0,0,0
4210,彷徨う者カード,さまようものかーど,20,1,0,0,0,0
5579,彷徨う者の笠,さまようもののかさ,20,50,0,0,0,0
9037,彷徨う者の卵,さまようもののたまご,20,0,0,0,0,0
6591,彷徨う者の卵引き換え券,さまようもののたまごひきかえけん,0,0,0,0,0,0
2584,彷徨う者の羽織 [1],さまようもののはおり [1],,50,0,0,0,0
5511,サマンバイア [1],さまんばいあ [1],20,100,0,0,0,0
12021,サムギョブサル,さむぎょぶさる,0,1,0,0,0,0
5767,サムライマスク,さむらいますく,20,30,0,0,0,0
7096,冷めた溶岩,さめたようがん,1109,1,0,0,0,0
27248,サラの幻影カード,さらのげんえいかーど,20,1,0,0,0,0
15121,サラのローブ [1],さらのろーぶ [1],200000,80,0,0,0,0
4429,サラマンダーカード,さらまんだーかーど,20,1,0,0,0,0
753,サル人形,さるにんぎょう,6000,10,0,0,0,0
942,サルのしっぽ,さるのしっぽ,114,1,0,0,0,0
12066,サルのしっぽ炒め,さるのしっぽいため,2000,6,0,0,0,0
7011,猿の爪,さるのつめ,466,1,0,0,0,0
10018,サルのリング,さるのりんぐ,20,0,0,0,0,0
2582,サルベージケープ,さるべーじけーぷ,,40,0,1,0,0
27279,参,さん,,?,0,0,0,0
6021,三角帽子,さんかくぼうし,433,1,0,0,0,0
13220,サンクタファイドバレット,さんくたふぁいどばれっと,,0.2,0,0,0,0
22749,サンクタファイドバレットケース,さんくたふぁいどばれっとけーす,,25,0,0,0,0
2201,サングラス,さんぐらす,5000,10,0,0,0,0
2202,サングラス [1],さんぐらす [1],5000,10,0,0,0,0
7013,サンゴ,さんご,772,1,0,0,0,0
7254,賛成派の証,さんせいはのあかし,0,0,0,0,0,0
6107,サンセット・オン・ザ・ロック,さんせっと・おん・ざ・ろっく,1000,1,0,0,0,0
19034,三零七式スキュート,さんぜろななしきすきゅーと,20,20,0,0,0,0
20759,酸素ボンベ [1],さんそぼんべ [1],20,50,0,0,0,0
5004,酸素マスク,さんそますく,20,20,0,0,0,0
5811,サンタのひげ,さんたのひげ,20,10,0,0,0,0
2236,サンタのぼうし,さんたのぼうし,20,10,0,0,0,0
4005,サンタポリンカード,さんたぽりんかーど,20,1,0,0,0,0
5381,サンタポリン帽 [1],さんたぽりんぼう [1],20,10,0,0,0,0
2401,サンダル,さんだる,400,20,0,0,0,0
2402,サンダル [1],さんだる [1],400,20,0,0,0,0
5255,三段ポリン帽,さんだんぽりんぼう,20,60,0,0,0,0
7443,三頭竜の首,さんとうりゅうのくび,956,1,0,0,0,0
4101,サンドマンカード,さんどまんかーど,20,1,0,0,0,0
4308,三葉蟲カード,さんようちゅうかーど,20,1,0,0,0,0
2232,サークレット,さーくれっと,7500,30,1,0,0,0
2233,サークレット [1],さーくれっと [1],7500,30,0,1,0,0
725,サードオニキス,さーどおにきす,6000,10,0,0,0,0
6123,サーフェイスペイント,さーふぇいすぺいんと,200,3,0,0,0,0
23060,サーフェイスペイントボックス,さーふぇいすぺいんとぼっくす,,15,0,0,0,0
1126,サーベル [2],さーべる [2],49000,100,0,0,0,0
1127,サーベル [3],さーべる [3],49000,100,0,0,0,0
27299,サーペンタリウス,さーぺんたりうす,,1,0,0,0,0
19385,サーペンタリウスクラウン [1],さーぺんたりうすくらうん [1],20,40,0,0,0,0
25661,サーペンタリウスの欠片,さーぺんたりうすのかけら,20,0,0,0,0,0
27280,肆,し,,?,0,0,0,0
2471,慈愛の靴,じあいのくつ,20,30,0,1,0,0
2569,慈愛のショール,じあいのしょーる,20,40,0,1,0,0
1657,慈愛の杖 [2],じあいのつえ [2],20,50,0,1,0,0
1660,慈愛の杖Ⅱ [1],じあいのつえⅡ [1],20,50,0,1,0,0
15029,慈愛のローブ,じあいのろーぶ,20,30,0,1,0,0
7143,飼育ポット,しいくぽっと,5000,1,0,0,0,0
2803,シェイプシフター [1],しぇいぷしふたー [1],100000,50,0,0,0,0
19453,ジェジェキャップ,じぇじぇきゃっぷ,,100,0,0,0,0
6498,ジェジェゼロピー,じぇじぇぜろぴー,200,1,0,0,0,0
4589,ジェジェリンカード,じぇじぇりんかーど,20,1,0,0,0,0
4288,ジェスターカード,じぇすたーかーど,20,1,0,0,0,0
11725,ジェドの手作りチョコ,じぇどのてづくりちょこ,0,8,0,0,0,0
27065,ジェネティックエミュール(MVP)カード,じぇねてぃっくえみゅーる(MVP)かーど,20,1,0,0,0,0
27075,ジェネティックエミュールカード,じぇねてぃっくえみゅーるかーど,20,1,0,0,0,0
4221,ジェネラルスケルトンカード,じぇねらるすけるとんかーど,20,1,0,0,0,0
15139,シェファードクロース [1],しぇふぁーどくろーす [1],20,120,0,0,0,0
27204,ジェミニ,じぇみに,,1,0,0,0,0
4354,ジェミニ-S58カード,じぇみに-S58かーど,20,1,0,0,0,0
19113,ジェミニ-S58の目（青）,じぇみに-S58のめ（あお）,,10,0,0,0,0
19273,ジェミニ-S58の目(赤),じぇみに-S58のめ(あか),,10,0,0,0,0
19324,ジェミニクラウン [1],じぇみにくらうん [1],,40,0,0,0,0
25442,ジェミニの欠片,じぇみにのかけら,20,0,0,0,0,0
6707,ジェレミーの美容クーポン,じぇれみーのびようくーぽん,0,1,0,0,0,0
17336,ジェレミーの美容クーポンの箱,じぇれみーのびようくーぽんのはこ,x,1,0,0,0,0
1629,ジェントルマンの杖 [1],じぇんとるまんのつえ [1],20,50,1,0,0,0
1675,ジェントルマンの杖 [3],じぇんとるまんのつえ [3],20,50,0,0,0,0
18965,シェービングフォーム,しぇーびんぐふぉーむ,20,5,0,0,0,0
7502,ジェームズのメモ,じぇーむずのめも,0,0,0,0,0,0
4280,ジオグラファーカード,じおぐらふぁーかーど,20,1,0,0,0,0
6501,塩袋,しおぶくろ,0,0,0,0,0,0
4530,シオラバカード,しおらばかーど,20,1,0,0,0,0
748,しおれないバラ,しおれないばら,55000,1,0,0,0,0
6322,鹿角兜,しかつのかぶと,800,1,0,0,0,0
2284,鹿の角,しかのつの,20,50,0,0,0,0
25211,時間の赤水晶,じかんのあかすいしょう,20,1,0,0,0,0
6607,時間の結晶,じかんのけっしょう,20,1,0,0,0,0
15298,式鍛錬符,しきたんれんふ,0,10,0,0,0,0
2499,時空ブーツ,じくうぶーつ,,60,0,0,0,0
20846,時空マント [1],じくうまんと [1],,40,0,0,0,0
15241,自警団のスーツ [1],じけいだんのすーつ [1],,50,0,0,0,0
28554,自警団のバッジ [1],じけいだんのばっじ [1],,20,0,0,0,0
18163,自警団の弓 [3],じけいだんのゆみ [3],,100,0,0,0,0
7859,試験官のメモ,しけんかんのめも,20,10,0,0,0,0
19125,試験管ヘアバンド [1],しけんかんへあばんど [1],,30,0,0,0,0
12372,地獄の契約書,じごくのけいやくしょ,0,5,0,0,0,0
10036,地獄の角,じごくのつの,20,0,0,0,0,0
23301,試作型ワープボタン,しさくがたわーぷぼたん,0,0,0,0,0,0
1134,シザーズソード,しざーずそーど,20,70,0,0,0,0
5130,獅子王の兜 [1],ししおうのかぶと [1],20,30,0,0,0,0
4967,獅子宮,ししきゅう,0,0,0,0,0,0
19447,獅子宮のクラウン,ししきゅうのくらうん,,10,0,0,0,0
22213,獅子宮のシューズ,ししきゅうのしゅーず,,40,0,0,0,0
20951,獅子宮のマント,ししきゅうのまんと,,30,0,0,0,0
16098,獅子宮のメイス [1],ししきゅうのめいす [1],,40,0,0,0,0
15408,獅子宮のメイル [1],ししきゅうのめいる [1],,100,0,0,0,0
32247,獅子宮のリング,ししきゅうのりんぐ,,10,0,0,0,0
5177,獅子の仮面 [1],ししのかめん [1],30000,50,0,0,0,0
934,死者の遺品,ししゃのいひん,600,1,0,0,0,0
16062,死者のスプーン [2],ししゃのすぷーん [2],,30,0,0,0,0
2716,司書の手袋 [1],ししょのてぶくろ [1],20,10,0,0,0,0
7090,静かな波,しずかななみ,1,50,0,0,0,0
5073,姿勢矯正帽,しせいきょうせいぼう,20,70,0,0,0,0
18834,しだれ桜のかんざし [1],しだれざくらのかんざし [1],20,30,0,0,0,0
27246,ジターバグカード,じたーばぐかーど,20,1,0,0,0,0
6719,ジターバグの牙,じたーばぐのきば,20000,10,0,0,0,0
13100,シックスシューター [1],しっくすしゅーたー [1],4500,40,0,0,0,0
13101,シックスシューター [2],しっくすしゅーたー [2],4500,40,0,0,0,0
28618,日月神示 [4],じつげつしん示 [4],,50,0,0,0,0
19387,実験成体ゴート型キャップ [1],じっけんせいたいごーとがたきゃっぷ [1],,50,0,0,0,0
6824,実験棟のメモリーレコード,じっけんとうのめもりーれこーど,x,0,0,0,0,0
6272,実験用の種,じっけんようのたね,,0,0,0,0,0
22134,執行者のシューズ,しっこうしゃのしゅーず,,40,0,0,0,0
22223,執行者のシューズ [1],しっこうしゃのしゅーず [1],,40,0,0,0,0
20800,執行者のマント [1],しっこうしゃのまんと [1],,30,0,0,0,0
4391,執行する者カード,しっこうするものかーど,20,1,0,0,0,0
7017,執行人の手袋,しっこうにんのてぶくろ,4500,3,0,0,0,0
15014,漆黒の鎧 [1],しっこくのよろい [1],40000,450,0,0,0,0
5765,漆黒のリボン [1],しっこくのりぼん [1],20,10,0,0,0,0
